codpostal,coordx,coordy,direccion,fax,idcentrorc,latitud,localidad,longitud,mail,naturaleza,nombre_cen,objectid,refpar,shape,srs,telefono,tipo_centr,web,xcen,ycen
22400,764191,4644120,"Avda. Del  Pueyo, 89",0,22003288,41.90486031,Monzon,0.18510905,Iesmonzon@educa.aragon.es,Público,José Mor De Fuentes,8140, ,0101000020E664000030992A383D5227418048BF1146B75141,25830,974 40 16 30,Instituto de Educación Secundaria (IES),www.iesmordefuentes.com,764190.61,4644120.28
44400,691241,4457757,"Avda. Ibáñez Martín, 13",0,44002221,40.24843398,Mora De Rubielos,-0.75151199,cpsmmora@educa.aragon.es,Público,San Miguel,8141, ,0101000020E6640000806ABC34521825418E976E2E47015141,25830,978 80 01 92,Colegio Público, ,691241.10,4457756.73
50260,627542,4592615,"Cami. Baldío, S/N",0,50003206,41.47499682,Morata De Jalon,-1.47248111,Cpmorataja@Aragon.es,Público,Lucas Arribas,8142, ,0101000020E6640000E0BE0EBCAB262341384547A2F9845141,25830,976 60 52 93,Colegio Público,www.educa.aragob.es/cpmorata/index.htm,627541.87,4592614.54
50194,683271,4611907,"Ctra. Pastriz, Km. 3,6",0,50005690,41.63785043,Movera,-0.79955100,ifpemovera@educa.aragon.es,Público,Instituto De Formación  Profesionalespecífica De  Movera,8143, ,0101000020E664000018B7D1E00DDA2441C05B20D5D0975141,25830,976 58 62 84,Instituto de Formación Profesional,http://fpmovera.educa.aragon.es,683270.94,4611907.33
50194,681759,4612505,"Avda. De Movera, 147",0,50011057,41.64357805,Movera,-0.81750978,Education@Colegioingleszaragoza.Org,Privado,La Alfranca,8144, ,0101000020E664000000098AFF3DCE24419C559F4F66985141,25830,976 57 30 30,Centro Privado con varias Enseñanzas de Régimen General, ,681759.00,4612505.24
22532,779199,4602582,CARRETERA DE FRAGA S/N,0,22010414,41.52620393,Osso De Cinca,0.34630684, ,Público,SANTA MARGARITA,8145, ,0101000020E6640000D88173C67DC727410CB5A679B58E5141,25830, ,Escuela de Educación Infantil, ,779198.89,4602581.90
50480,654607,4568108,"Ctra.  De Aladrén, S/N",0,50011392,41.24960409,Paniza,-1.15472909,crapaniza@aragon.es,Público,C.R.A. La Cepa,8146, ,0101000020E66400002897FF701DFA23419E8026FA0A6D5141,25830,976 62 29 40,Colegio Público,http://cracepa.educa.aragon.es,654606.72,4568107.91
22149,750593,4688112,"Cl. Escuelas, S/N",0,22005431,42.30494544,Paules De Sarsa,0.04026252,cppaules@aragon.es,Público,C.P. De Paules De Sarsa,8147, ,0101000020E6640000C8E53FA401E82641D24D62043CE25141,25830,974 34 31 10,Colegio Público,http://cppaules.educa.aragon.es,750592.82,4688112.07
22592,737778,4597459,"Cl. Las Afueras, S/N",0,22005686,41.49348696,Peñalba,-0.15152507,crapenalba@aragon.es,Público,C.R.A. MONTESNEGROS,8148, ,0101000020E6640000B0BFEC1EE383264108AC1CB6B4895141,25830,974 46 30 79,Colegio Público,http://www.aragon.es/crapenalb.htlm,737777.56,4597458.85
44586,756572,4516048,"Cl. General Dávila, S/N",0,44004756,40.75538315,Peñarroya De Tastavins,0.03932003,crapenarroya@educa.aragon.es,Público,C.R.A. Tastavíns,8149, ,0101000020E664000058C1A844B81627416A4DF3EA333A5141,25830,978 89 67 96,Colegio Público,http://adigital.pntic.mec.es/~tastavin/,756572.13,4516047.67
50750,706236,4595866,Ramón y Cajal 60,0,50017680,41.48788867,Pina De Ebro,-0.52956536,cppina@aragon.es,Público,Ramón y Cajal,8150, ,0101000020E6640000D8D78153778D2541BA6B098126885141,25830,976 16 53 47,Colegio Público, ,706235.66,4595866.02
50298,658165,4622575,"Cl. Extramuros, S/N",0,50003863,41.73925995,Pinseque,-1.09798879,lanoria@efasdearagon.org,Concertado,E.F.A. La Noria,8151, ,0101000020E6640000F063CC9DE915244160E5D0D23BA25141,25830,976 61 71 55,Centro Privado de Formación Profesional Específica,www.efasdearagon.org,658164.81,4622575.29
22367,770406,4719654,"Cl. Alta, S/N",0,22003586,42.58192080,Plan,0.29511152,crabielsa@aragon.es,Público,C.R.A. Cinca-Cinqueta,8152, ,0101000020E6640000683BDF4FCB822741703D0A7709015241,25830,974 50 10 18,Colegio Público,www.educa.aragob.es\crabiels,770405.66,4719653.86
50668,645280,4634307,"Cl. Joaquín Costa,  73",0,50003981,41.84734060,Pradilla De Ebro,-1.24999529,cppradilla@aragon.es,Público,Joaquín Costa,8153, ,0101000020E6640000E81DA7483FB12341287E8CD1B0AD5141,25830,976 86 02 16,Colegio Público, ,645279.64,4634307.27
50171,687486,4611510,"Cl. General Franco, 5-11",0,50017394,41.63329208,Puebla De Alfinden (La),-0.74910794, ,Público,JUNQUICOS,8154, ,0101000020E664000060C3D36BFBFA24414850FC6C6D975141,25830,976 10 70 41,Escuela de Educación Infantil, ,687485.71,4611509.70
50171,686825,4611337,"Avda. Cortes de Aragón, 111",976108232,50017898,41.63189291,Puebla De Alfinden (La),-0.75709113,cpreinoaragon@educa.aragon.es,Público,Reino de Aragón,8155, ,0101000020E6640000C0CAA185D1F524412497FF4042975141,25830,976 10 82 32,Colegio Público,www.cpreinodearagon.com,686824.76,4611337.02
22753,681577,4714247,"Cl. Molino, 10",0,22005789,42.55928322,Puente La Reina De Jaca,-0.78808387,crahecho@aragon.es,Público,C.R.A. Río Aragón,8156, ,0101000020E664000068AA6074D1CC24418E5374C0C1FB5141,25830,974 37 5158,Colegio Público,http://crarioar.educa.aragon.es,681576.73,4714247.01
44660,730785,4554324,"Cl. Ronda Miraflores, S/N",0,44004471,41.10743420,Puigmoreno,-0.25155210,crapuigmoreno@educa.aragon.es,Público,C.R.A. Regallo,8157, ,0101000020E664000060325530424D26419A99990D955F5141,25830,978 83 81 79,Colegio Público,http://craregal.educa.aragon.es,730785.09,4554324.21
50770,709200,4589107,"P.º RONDA, 11",0,50018118,41.42629679,Quinto,-0.49643378, ,Público,DE QUINTO,8158, ,0101000020E6640000684DF36E9FA42541726891BD8C815141,25830, ,Escuela de Educación Infantil, ,709199.72,4589106.96
50637,651256,4633784,"Cl. Escuelas Nuevas, S/N",0,50004053,41.84150722,Remolinos,-1.17817336,cpremolinos@aragon.es,Público,Alfredo Muíños,8159, ,0101000020E6640000903A010DF0DF2341D26F5FE72DAD5141,25830,976 61 83 56,Colegio Público,http://cpremoli.educa.aragon.es,651256.03,4633783.62
0,673080,4607144,"C/ Francia, s/n",0,50019299,41.59725304,Cuarte de Huerva,-0.92320400, ,Público,"CEIP ""Cuarte  III""",8160, ,0101000020E66400007814AE47708A2441000000102A935141,25830, ,Colegio Público, ,673080.14,4607144.25
44600,741272,4548535,"CL. José Pardo Sastrón, 1",0,44010537,41.05230230,Alcañiz,-0.12908163, ,Público,BAJO ARAGÓN,8161, ,0101000020E664000008D7A3702F9F264114AE47B1ED595141,25830, ,Centro Público Integrado de Formación Profesional, ,741271.72,4548534.77
50300,614722,4578843,"AVDA. DE LAS FUERZAS ARMADAS, S/N",0,50001180,41.35292000,Calatayud,-1.62858245, ,Público,ACADEMIA DE LOGÍSTICA DEL EJÉRCITO DE TIERRA,8162,5090304XL1749S,0101000020E6640000400AD7A384C22241CCCCCCBC86775141,0, ,Centro Docente de Formación Militar, ,614722.32,4578842.95
50008,676672,4611895,"Avda. Tenor Fleta, 57 (Pasaje)",0,50008654,41.63923185,Zaragoza,-0.87872642, ,Concertado,CEFOR IZQUIERDO,8163,6721190XM7162B,0101000020E664000018AE47E180A6244186EB51D8CD975141,0, ,Centro Privado de Formación Profesional Específica, ,676672.44,4611895.38
50009,675096,4612319,"Corona de Aragón, 35",0,50018829,41.64339402,Zaragoza,-0.89751832, ,Público,CORONA DE ARAGÓN,8164,5125601XM7152E,0101000020E6640000608FC2F52F9A2441A4703DCA37985141,25830, ,Centro Público Integrado de Formación Profesional, ,675095.98,4612319.16
50171,687498,4611459,"CL. DON CIPRIANO GONZÁLEZ, 10",0,50018842,41.63283651,Puebla de Alfindén (La),-0.74897434, ,Público,ÍTACA,8165,7238001XM8173N,0101000020E66400002085EB5114FB2441A4703DDA60975141,0, ,Sección de Instituto de Educación Secundaria, ,687498.16,4611459.41
44002,661558,4465771,"Calle Pablo Monguió, 48",0,44003223,40.32685335,Teruel,-1.09827836,centro@iesch.org,Público,Segundo De Chomón,8189, ,0101000020E66400007B14AE476D302441EC51B8CE1A095141,25830,978 60 13 21,Instituto de Educación Secundaria (IES),www.iesch.org,661558.64,4465771.23
50197,667201,4612121,"Avda. Diagonal, 30",0,50018568,41.64330362,Zaragoza,-0.99231422, ,Privado,FANTASÍA-PLAZA,8167,7323501XM6172C,0101000020E66400002085EB51825C24417A14AE3706985141,0, ,Centro Privado de Educación Infantil y F. P., ,667201.16,4612120.87
0,670170,4610194,Área Sector 98/3  Arcosur,0,-20160001,41.62532834,Zaragoza,-0.95723100, ,Público,Arcosur,8168,0204701XM7100C,0101000020E6640000303333B3B4732441EC51B86E24965141, , ,Colegio Público, ,670170.35,4610193.73
0,672069,4610396,CL. Jeque Blanco s/n,0,-20160002,41.62674178,Zaragoza,-0.93440031, ,Público,Valdespartera 3,8169,2205301XM7120E,0101000020E6640000400AD72389822441EC51B8FE56965141, , ,Colegio Público, ,672068.57,4610395.98
50015,677125,4615210,"C/ Teniente Ortiz de Zárate, 26",0,50019500,41.66896870,Zaragoza,-0.87231070, ,Público,IES El Rabal,8170, ,0101000020E6640000F8285C8F0AAA244114AE47910A9B5141,25830, ,Instituto de Educación Secundaria (IES), ,677125.28,4615210.27
0,670656,4605315,"Camino del Plano, s/n",0,50019378,41.58131148,Cuarte de Huerva,-0.95279352, ,Concertado,Internacional Ánfora,8171,0755801XM7005N,0101000020E6640000A0703D0A8077244148E17AD460915141,25830, ,Centro Privado con varias Enseñanzas de Régimen General, ,670656.02,4605315.32
50669,638727,4644492,"CTRA. DE TAUSTE- SANTA ENGRACIA, S/N",0,50017564,41.94020570,Santa Engracia,-1.32650642, ,Público,DE SANTA ENGRACIA,8172, ,0101000020E6640000182653250D7E234120B072E8A2B75141,25830,976 85 67 13,Escuela de Educación Infantil, ,638726.57,4644491.63
50014,678475,4613868,"Calle Alfonso Zapater Cerdán, s/n",0,50018830,41.65658100,Zaragoza,-0.85650990,donbosco@colegiodonbosco.es,Público,Vadorrey-Les Alles,8173,8540501XM7184B,0101000020E6640000686666E695B424413E0AD7E3BA995141,25830,976 39 96 85,Colegio Público, ,678474.95,4613867.56
22200,736564,4630291,"Cami. De Las Torres, S/N",0,22005030,41.78920900,Sariñena,-0.15307021,iessarinena@educa.aragon.es,Público,Monegros-Gaspar Lax,8174, ,0101000020E664000090A0F811677A2641A4923AC1C4A95141,25830,974 57 11 14,Instituto de Educación Secundaria (IES),http://iessarin.educa.aragon.es,736563.54,4630291.02
50780,722160,4578039,"Cl. Luis Gracia, S/N",0,50011707,41.32322563,Sastago,-0.34554937,iessastago@educa.aragon.es,Público,Sección Del I.E.S. Benjamín Jarnés,8175, ,0101000020E664000018FBCB0EDF092641742497A3BD765141,25830,976 17 21 92,Instituto de Educación Secundaria (IES),http://iessasta.educa.aragon.es,722159.53,4578038.56
50680,646640,4706445,"Pza. De La Villa, 2",0,50004478,42.49648075,Sos Del Rey Catolico,-1.21545137,cpsos@educa.aragon.es,Público,Isidoro Gil De Jaz,8176, ,0101000020E6640000C898BB96DFBB234186C9545123F45141,25830,948 88 82 02,Colegio Público,http://cpsos.educa.aragon.es/public html,646639.79,4706445.27
50680,646640,4706445,"Pza. De La Villa, 2",0,50004481,42.49648075,Sos Del Rey Catolico,-1.21545137,ehsos@aragon.es,Público,Manuela Pérez De Biel,8177, ,0101000020E6640000C898BB96DFBB234186C9545123F45141,25830,976 88 80 20,Residencia,http://ehsos.educa.aragon.es,646639.79,4706445.27
22550,784588,4640117,"Cl. La Colomina, S/N",0,22004271,41.86178695,Tamarite De Litera,0.42868591,cpsmtamarite@educa.aragon.as,Público,San Miguel,8178, ,0101000020E6640000D0D5562C98F12741BADA8A355DB35141,25830,974 42 03 71,Colegio Público, ,784588.09,4640116.84
22550,784588,4640117,Camino La Colomina s/n,0,22005391,41.86178695,Tamarite De Litera,0.42868591,iestamarite@educa.aragon.es,Público,La Llitera,8179, ,0101000020E6640000D0D5562C98F12741BADA8A355DB35141,25830,974 42 03 60,Instituto de Educación Secundaria (IES),http://www.educa.aragob.es/iestamar,784588.09,4640116.84
22550,783902,4640769,"Cl. Residencia Mec., S/N",0,22005479,41.86789997,Tamarite De Litera,0.42074596,cpeatamarite@educa.aragon.es,Público,Litera,8180, ,0101000020E6640000686666C63BEC27412CD49A5600B45141,25830,974 42 19 19,Centro Público de Educación de Personas Adultas (Presenc, ,783901.89,4640769.35
22549,783893,4640637,"Cl. La Melusa, S/N",0,22005871,41.86671193,Tamarite De Litera,0.42057038,cpmelusa@aragon.es,Público,La Melusa,8181, ,0101000020E66400006054522729EC27418C28ED35DFB35141,25830,625394395,Colegio Público, ,783892.58,4640636.84
50500,605611,4640091,"Pza. De La Merced, S/N",0,50010922,41.90571013,Tarazona,-1.72666683,cemtarazona@educa.aragon.es,Público,Conservatorio Elemental De Música,8182, ,0101000020E6640000F08E53D4557B22410C022BD356B35141,25830,976 64 35 61,Conservatorio de Música o Danza,http://cemtaraz.educa.aragon.es,605610.91,4640091.30
50500,605473,4639979,"Pza. Carmen Viejo, 15",0,50011021,41.90471616,Tarazona,-1.72834774,cpeatarazona@educa.aragon.es,Público,El Posito,8183, ,0101000020E6640000B025E443427A22417A14AEB73AB35141,25830,976 19 90 41,Centro Público de Educación de Personas Adultas (Presenc,http://cpeatara.educa.aragon.es,605473.13,4639978.87
50500,606144,4640128,"AVDA. DE LA ESTACIÓN, 8",0,50017837,41.90596802,Tarazona,-1.72022916, ,Público,DE TARAZONA,8184, ,0101000020E6640000A089B0E1807F2241827346F85FB35141,25830, ,Escuela de Educación Infantil, ,606144.44,4640127.88
22240,704045,4650207,"Cl. José  María Peleato, 18",0,22005844,41.97745497,Tardienta,-0.53716000,cratardienta@aragon.es,Público,C.R.A. Violada Monegros,8185, ,0101000020E66400008838D6855A7C254132C4B1CA37BD5141,25830,974 25 32 41,Colegio Público,www.educa.aragon.es/craviomo,704045.26,4650207.17
50660,644760,4642044,"AVDA. PRIMO DE RIVERA, 2",0,50017552,41.91708565,Tauste,-1.25435650, ,Público,DE TAUSTE,8186, ,0101000020E664000008F9A00730AD23415405A3F63EB55141,25830,976 85 40 01,Escuela de Educación Infantil, ,644760.01,4642043.85
44003,661112,4467389,"Rambla De San Julián, 57",0,44003107,40.34150710,Teruel,-1.10312797,cpmvteruel@educa.aragon.es,Público,Miguel Vallés,8187, ,0101000020E6640000A0923A81EF2C244182954343AF0A5141,25830,978 60 39 11,Colegio Público,http://cpmvteru.educa.aragon.es,661111.75,4467389.05
44003,660565,4468633,"Ctra. Alcañiz, S/N",0,44003120,40.35281603,Teruel,-1.10924393,cplateruel@educa.aragon.es,Público,Las Anejas,8188, ,0101000020E6640000381AC0DBAA2824419E5E2953E60B5141,25830,978 60 35 87,Colegio Público,http://centros4.pntic.mec.es/cp.de.las.anejas/,660565.43,4468633.30
44001,660656,4467326,"Cl. Victor Pruneda, 1",0,44003235,40.34103008,Teruel,-1.10850304,correo@iesibamar.com,Público,VEGA DEL TURIA,8190, ,0101000020E6640000E09387A56029244110C7BA949F0A5141,25830,978 60 26 44,Instituto de Educación Secundaria (IES),www.iesibamar.com,660656.32,4467326.32
50680,646637,4706622,"Cl. Afueras, S/N",0,50009661,42.49807479,Sos Del Rey Catolico,-1.21544336, ,Privado,Isidoro Gil De Jaz Y Manuela Pérez De Biel,8191, ,0101000020E664000048EA0474D9BB2341567DAE924FF45141,25830,948 88 80 08,Centro Privado de Educación Infantil, ,646636.73,4706622.29
50014,678558,4613965,"Cl. Alfonso Zapater Cerdán,  21",0,50006700,41.65744075,Zaragoza,-0.85547861,donbosco@colegiodonbosco.es,Concertado,Don Bosco,8192, ,0101000020E6640000408B6CE73CB5244168446943D3995141,23030,976 39 66 19,Centro Privado con varias Enseñanzas de Régimen General,www.colegiodonbosco.es,678558.45,4613965.05
44600,741591,4548209,"Cl. Ronda De Caspe, 1",0,44000246,41.04927340,Alcañiz,-0.12541452,cpedalcaniz@educa.aragon.es,Público,Emilio Diaz,8193,1785002YL4418D,0101000020E6640000F8285C0FAEA1264186EB51289C595141,25830,978 83 24 21,Colegio Público,http://centros4.pntic.mec.es/cp.emilio.diaz/index.html,741548.40,4547888.54
22003,713900,4668607,"Cl. Coso Alto, 61",0,22010086,42.14039049,Huesca,-0.41160664,esconres@educa.aragon.es,Público,ESCRBCA-Huesca,8194, ,0101000020E6640000E024064158C9254196900FAE2FCF5141,25830,974 23 06 05,Escuela Superior de Artes Plásticas y Diseño,http://esconres.educa.aragon.es/,713900.13,4668606.72
50008,677338,4611540,"Cl. José Galiay, S/N",0,50017369,41.63588270,Zaragoza,-0.87084745,cpcarzaragoza@educa.aragon.es,Público,Angel Riviere,8195, ,0101000020E664000048C807BDB3AB24414260E5EC74975141,25830,976 41 39 97,Colegio Público,http://www.cpcarzar.educa.aragon.es,677337.76,4611539.75
0,670937,4611348,Cl Antonio Vivaldi 3,0,50019287,41.63555640,Zaragoza,-0.94770130, ,Público,Zaragoza Sur,8196,1015901XM7111E,0101000020E6640000508D976EB2792441A01A2F0D45975141,25830, ,Colegio de Educación Infantil y Primaria, ,67093622.00,461134804.00
50240,619556,4592715,"AVDA. FRANCISCA GIL DE LA RIVA, S/N",0,50018088,41.47712974,Mores,-1.56807099, ,Público,FRANCISCA GIL DE LA RIVA,8197, ,0101000020E664000050F38EB348E82241F44A59B212855141,25830, ,Escuela de Educación Infantil, ,619556.35,4592714.79
50620,664131,4620310, ,0,50005562,41.71766265,Casetas,-1.02690724,771137@telefonica.net,Concertado,San Miguel,8198, ,0101000020E6640000B81E85EB85442441CCCCCC9C05A05141,25830,976 77 11 37,Centro Privado de Educación Primaria, ,664158.79,4620323.71
50180,666510,4618680, ,976770727,50017451,41.70249287,Utebo,-0.99878273,cputebo3@educa.aragon.es,Público,Parque Europa,8199, ,0101000020E66400000893A9821B57244112A5BD096E9E5141,25830,976 78 74 80,Colegio Público,http://cputebo3.educa.aragon.es/,666509.76,4618680.15
50180,666800,4618909, ,0,50018121,41.70449136,Utebo,-0.99523838,cputebo4@educa.aragon.es,Público,Octavus,8200, ,0101000020E6640000088195035F5924415296213AA79E5141,25830,976 46 25 39,Colegio Público,http://utebo4.educa.aragon.es,666799.51,4618908.91
50012,672604,4611035, ,0,50007492,41.63237635,Zaragoza,-0.92779556,admisaz@lasalle.es,Concertado,La Salle-Santo Angel,8201, ,0101000020E664000058522780B78624410C93A9B2F6965141,25830,976 75 37 18,Centro Privado de Educación Secundaria,www.lasalle.es/lasallesaz,672603.75,4611034.79
50013,677954,4611884, ,0,50008034,41.63884523,Zaragoza,-0.86334852,secretaria@bajoaragon-marianistas.org,Concertado,Bajo Aragón,8202, ,0101000020E6640000E88C28AD84B02441A679C705CB975141,25830,976 41 43 00,Centro Privado con varias Enseñanzas de Régimen General,www.bajoaragon-marianistas.org,677954.34,4611884.09
50009,675096,4612319, ,0,50008125,41.64339392,Zaragoza,-0.89751599,iescorzaragoza@educa.aragon.es,Público,Corona De Aragón,8203, ,0101000020E664000048477259309A244138D6C5C937985141,25830,976 46 70 00,Instituto de Educación Secundaria (IES),www.iescorona.com,675096.17,4612319.15
50012,672938,4612406, ,0,50008186,41.64464390,Zaragoza,-0.92339093,Iesrpizaragoza@Educaragon.es,Público,Ramón Pignatelli,8204, ,0101000020E664000060BA49AC5389244186EB516C4D985141,25830,976 33 38 78,Instituto de Educación Secundaria (IES), ,672937.84,4612405.69
50018,675470,4614816, ,0,50017096,41.66578571,Zaragoza,-0.89229976,Cmelendo@Centroformacion-Ugt.Org,Concertado,Arsenio Jimeno,8205, ,0101000020E6640000C898BB961B9D244154C1A8FCA79A5141,25830,976 70 05 00,Centro Privado de Formación Profesional Específica, ,675469.79,4614815.95
50012,673041,4612449, ,0,50010314,41.64500851,Zaragoza,-0.92214258,ieslenzaragoza@educa.aragon.es,Público,Los Enlaces,8206, ,0101000020E664000028C286A7218A24412A3A922B58985141,25830,976 30 08 04,Instituto de Educación Secundaria (IES),http://www.ies-losenlaces.com,673040.83,4612448.68
50018,675089,4615692, ,0,50010958,41.67375263,Zaragoza,-0.89661691,iesmimozaragoza@educa.aragon.es,Público,Miguel De Molinos,8207, ,0101000020E6640000D05D4B88219A2441FAA067EF829B5141,25830,976 73 21 25,Instituto de Educación Secundaria (IES),http://iesmimoz.educa.aragon.es,675088.77,4615691.74
50008,676805,4612713, ,0,50010995,41.64656578,Zaragoza,-0.87689706,Iesmalzaragoza@educa.aragon.es,Público,Medina Albaida,8208, ,0101000020E6640000C87F487F89A72441A2D6345B9A985141,25830,976 49 19 00,Instituto de Educación Secundaria (IES), ,676804.75,4612713.43
50009,674085,4611644, ,0,50011100,41.63754046,Zaragoza,-0.90984675,director.zm@corazonistas.com,Concertado,Sagrado Corazón-Moncayo,8209, ,0101000020E664000030BB27EF49922441E61DA7108F975141,25830,976 75 12 59,Centro Privado con varias Enseñanzas de Régimen General,Www.Corazonistas.Com/Moncayo,674084.97,4611644.26
50004,675654,4613622, ,0,50011550,41.65500021,Zaragoza,-0.89044112,iesryczaragoza@educa.aragon.es,Público,Ramón Y Cajal,8210, ,0101000020E664000088EB51B88B9E2441B072688D7D995141,25830,976 40 51 80,Instituto de Educación Secundaria (IES),http://iesrycza.educa.aragon.es,675653.86,4613622.21
50058,680652,4615724, ,0,50005793,41.67279671,Zaragoza,-0.82981847,iesitazaragoza@educa.aragon.es,Público,Ítaca,8211, ,0101000020E664000040E8D94C98C524413E9B55E38A9B5141,25830,976 57 24 26,Instituto de Educación Secundaria (IES),http://iesitaza.educa.aragon.es,680652.15,4615723.55
